price,built_at,year,dong,apart,month,date,area,floor,latitude,longitude
"120,000",2015,2021,용두동,용두롯데캐슬리치,1,15,84.9406,2,37.5789218,127.0308791
"10,180",2019,2021,용두동,가우디캐슬,1,18,12.94,7,37.5757009,127.034989
"10,180",2019,2021,용두동,가우디캐슬,1,18,12.94,9,37.5757009,127.034989
"10,180",2019,2021,용두동,가우디캐슬,1,18,12.94,9,37.5757009,127.034989
"10,180",2019,2021,용두동,가우디캐슬,1,18,12.94,8,37.5757009,127.034989
"10,180",2019,2021,용두동,가우디캐슬,1,18,12.94,7,37.5757009,127.034989
"15,000",2018,2021,신설동,포레스트힐시티,2,4,14.75,18,37.5712738,127.0265044
"109,700",2011,2021,용두동,래미안 허브리츠,2,2,59.96,16,37.5753404,127.0357412
"128,000",2009,2021,용두동,용두 두산위브,2,6,105.6,18,37.5734532,127.0361027
"137,500",2011,2021,용두동,래미안 허브리츠,2,10,114.98,10,37.5753404,127.0357412
"127,500",2009,2021,용두동,용두 두산위브,2,20,105.6,15,37.5734532,127.0361027
"72,000",2004,2021,제기동,한신아파트,2,6,59.84,1,37.5883388,127.0388241
"45,000",2016,2021,제기동,어반넥서스,2,8,52.84,4,37.5913519,127.053231
"77,500",2004,2021,제기동,한신아파트,2,9,59.84,5,37.5883388,127.0388241
"80,000",2004,2021,제기동,한신아파트,2,28,59.84,19,37.5883388,127.0388241
"115,000",2012,2021,전농동,래미안아름숲,2,2,84.92,4,37.5793889,127.0602331
"112,000",2011,2021,용두동,래미안 허브리츠,3,3,59.98,3,37.5753404,127.0357412
"126,500",2011,2021,용두동,래미안 허브리츠,3,3,84.96,2,37.5753404,127.0357412
"149,000",2011,2021,용두동,래미안 허브리츠,3,7,114.98,20,37.5753404,127.0357412
"138,500",2011,2021,용두동,래미안 허브리츠,3,7,114.98,1,37.5753404,127.0357412
"11,300",2014,2021,용두동,한양아이클래스,3,11,14.19,2,37.5706741,127.02852
"129,000",2011,2021,용두동,래미안 허브리츠,3,19,84.97,15,37.5753404,127.0357412
"36,800",2016,2021,용두동,동대문푸르지오시티(도시형생활주택),3,20,30.11,2,37.577892,127.0328646
"108,000",2003,2021,제기동,안암골벽산,3,5,116.69,13,37.5838767,127.0308661
"62,500",1978,2021,제기동,공성,3,15,89.88,5,37.5809403,127.035829
"80,000",2004,2021,제기동,한신아파트,3,15,59.84,14,37.5883388,127.0388241
"129,000",2009,2021,용두동,용두 두산위브,4,1,105.6,13,37.5734532,127.0361027
"18,800",2019,2021,용두동,청계한양아이클래스,4,8,14.22,19,37.5706741,127.02852
"65,500",1994,2021,용두동,신동아,4,13,49.68,13,37.5725906,127.0322141
"84,000",1998,2021,용두동,두산베어스타워,4,15,155.66,14,37.57849,127.0324066
"149,500",2011,2021,용두동,래미안 허브리츠,4,15,114.98,15,37.5753404,127.0357412
"29,000",2019,2021,용두동,가우디캐슬,4,16,29.68,10,37.5757009,127.034989
"102,500",2009,2021,용두동,롯데캐슬피렌체,4,21,84.99,9,37.5771457,127.0358247
"22,500",2016,2021,용두동,동대문푸르지오시티(도시형생활주택),4,21,19.51,23,37.577892,127.0328646
"27,300",2020,2021,용두동,동대문 베네스트,4,30,18.81,19,37.5784212,127.0316973
"92,000",2003,2021,제기동,안암골벽산,4,10,84.98,10,37.5838767,127.0308661
"130,000",2009,2021,용두동,용두 두산위브,5,15,105.6,25,37.5734532,127.0361027
"68,900",2000,2021,전농동,전농SK,5,1,59.34,2,37.577763,127.060778
"113,000",2012,2021,전농동,래미안아름숲,5,1,84.92,1,37.5793889,127.0602331
"79,700",2000,2021,전농동,전농SK,5,4,59.34,13,37.577763,127.060778
"59,000",2007,2021,전농동,전농동하우스토리,5,14,83.796,7,37.5771601,127.0585144
"65,000",2020,2021,답십리동,답십리엘림퍼스트,5,8,52.7678,5,37.5742875,127.0500237
"14,000",2015,2021,답십리동,청계푸르지오시티,5,13,18.92,9,37.5688743,127.0507613
"129,000",2003,2021,장안동,장안현대홈타운(336),5,1,133.72,5,37.5694839,127.0736452
"46,000",2008,2021,장안동,J.S 아파트,5,6,62.37,3,37.5661753,127.0621836
"98,000",2003,2021,장안동,장안현대홈타운(336),5,11,84.87,11,37.5694839,127.0736452
"64,500",2001,2020,노량진동,신동아리버파크,1,3,59.67,1,37.5068349,126.947475
"82,500",2001,2020,노량진동,신동아리버파크,1,3,84.88,6,37.5068349,126.947475
"86,500",2001,2020,노량진동,신동아리버파크,1,4,84.88,21,37.5068349,126.947475
"67,000",1997,2020,노량진동,우성,1,4,59.82,5,37.5095412,126.9478074
"70,000",1997,2020,노량진동,우성,1,6,59.82,12,37.5095412,126.9478074
"87,000",2001,2020,노량진동,신동아리버파크,1,7,84.88,15,37.5068349,126.947475
"63,500",1997,2020,노량진동,우성,1,7,59.82,2,37.5095412,126.9478074
"85,000",1997,2020,노량진동,우성,1,8,84.96,14,37.5095412,126.9478074
"90,800",2010,2020,노량진동,쌍용예가,1,8,84.913,1,37.5099684,126.9435454
"79,900",1997,2020,노량진동,건영(103동-106동),1,9,84.94,14,37.5078019,126.9492789
"68,900",2001,2020,노량진동,신동아리버파크,2,1,59.67,6,37.5068349,126.947475
"84,000",1997,2020,노량진동,건영(103동-106동),2,4,84.94,9,37.5078019,126.9492789
"72,500",2001,2020,노량진동,신동아리버파크,2,8,59.67,7,37.5068349,126.947475
"66,500",1997,2020,노량진동,우성,2,8,59.82,5,37.5095412,126.9478074
"72,000",2001,2020,노량진동,신동아리버파크,2,9,59.67,8,37.5068349,126.947475
"85,000",2001,2020,노량진동,신동아리버파크,2,11,84.88,8,37.5068349,126.947475
"99,500",2001,2020,노량진동,신동아리버파크,2,15,114.75,11,37.5068349,126.947475
"70,250",1997,2020,노량진동,우성,2,15,59.82,16,37.5095412,126.9478074
"99,500",2001,2020,노량진동,신동아리버파크,2,19,114.75,13,37.5068349,126.947475
"75,000",2001,2020,노량진동,신동아리버파크,2,19,59.67,16,37.5068349,126.947475
"94,500",1997,2020,노량진동,우성,3,2,124.77,12,37.5095412,126.9478074
"75,000",2001,2020,노량진동,신동아리버파크,3,3,59.67,19,37.5068349,126.947475
"86,000",2001,2020,노량진동,신동아리버파크,3,4,84.88,2,37.5068349,126.947475
"84,700",1997,2020,노량진동,건영(103동-106동),3,7,84.94,11,37.5078019,126.9492789
"84,000",1997,2020,노량진동,건영(103동-106동),3,9,84.94,3,37.5078019,126.9492789
"89,000",2001,2020,노량진동,신동아리버파크,3,12,84.88,19,37.5068349,126.947475
"89,000",2001,2020,노량진동,신동아리버파크,3,14,84.88,8,37.5068349,126.947475
"82,000",1974,2020,노량진동,노량진맨션,3,27,56.06,4,37.5076247,126.9418358
"87,300",2001,2020,노량진동,신동아리버파크,3,31,84.88,6,37.5068349,126.947475
"76,500",2002,2020,상도동,경향렉스빌,3,2,114.6534,6,37.4952353,126.9419052
"93,000",1997,2020,노량진동,우성,4,10,124.77,3,37.5095412,126.9478074
"89,500",2001,2020,노량진동,신동아리버파크,4,11,84.88,14,37.5068349,126.947475
"20,000",2015,2020,노량진동,메가스터디타워,4,18,15.974,17,37.5129522,126.9415705
"95,000",2004,2020,상도동,래미안상도3차,4,11,84.96,2,37.4987708,126.9546477
"115,000",2012,2020,상도동,힐스테이트 상도 센트럴파크,4,14,84.7835,12,37.4954415,126.9509774
"60,000",1992,2020,상도동,현대(관악),4,18,58.59,10,37.4940989,126.9593345
"39,800",2017,2020,상도동,다온아파트,4,21,55.22,2,37.4989392,126.9332984
"55,900",1992,2020,상도동,현대(관악),4,22,58.59,11,37.4940989,126.9593345
"90,000",2004,2020,상도동,상도동래미안1차,4,23,84.959,18,37.5045847,126.933706
"68,000",1992,2020,상도동,현대(관악),4,24,84.78,15,37.4940989,126.9593345
"21,000",2015,2020,노량진동,메가스터디타워,5,2,16.01,9,37.5129522,126.9415705
"21,000",2015,2020,노량진동,메가스터디타워,5,2,16.01,9,37.5129522,126.9415705
"20,600",2015,2020,노량진동,메가스터디타워,5,9,15.974,11,37.5129522,126.9415705
"21,000",2015,2020,노량진동,메가스터디타워,5,15,16.01,17,37.5129522,126.9415705
"92,000",1974,2020,노량진동,노량진맨션,5,16,69.36,5,37.5076247,126.9418358
"89,800",2001,2020,노량진동,신동아리버파크,5,22,114.75,7,37.5068349,126.947475
"80,000",1997,2020,노량진동,우성,5,22,84.96,14,37.5095412,126.9478074
"80,000",1997,2020,노량진동,우성,5,22,84.96,14,37.5095412,126.9478074
"74,500",2001,2020,노량진동,신동아리버파크,5,22,59.67,15,37.5068349,126.947475
"112,000",2010,2020,노량진동,쌍용예가,5,26,84.868,11,37.5099684,126.9435454
"58,000",2001,2020,노량진동,형인한강,6,3,76.05,13,37.5076526,126.9482796
"85,000",2005,2020,노량진동,벧엘ForZoom,6,4,43.27,7,37.5099002,126.9447728
"100,000",2001,2020,노량진동,신동아리버파크,6,6,114.75,20,37.5068349,126.947475
"99,000",2005,2020,노량진동,벧엘ForZoom,6,6,76.31,3,37.5099002,126.9447728
"93,000",1997,2020,노량진동,우성,6,8,124.77,4,37.5095412,126.9478074
"75,500",2001,2020,노량진동,신동아리버파크,6,9,59.67,17,37.5068349,126.947475
"99,500",2001,2020,노량진동,신동아리버파크,6,10,114.75,24,37.5068349,126.947475
"88,000",2001,2020,노량진동,신동아리버파크,6,10,84.88,16,37.5068349,126.947475
"77,000",2001,2020,노량진동,신동아리버파크,6,11,59.67,14,37.5068349,126.947475
"76,500",2001,2020,노량진동,신동아리버파크,6,11,59.67,8,37.5068349,126.947475
"92,000",1997,2020,노량진동,건영(103동-106동),7,1,114.96,15,37.5078019,126.9492789
"83,500",1997,2020,노량진동,우성,7,1,84.84,18,37.5095412,126.9478074
"87,000",1997,2020,노량진동,건영(103동-106동),7,2,84.94,13,37.5078019,126.9492789
"87,600",1997,2020,노량진동,우성,7,2,84.96,4,37.5095412,126.9478074
"98,000",2001,2020,노량진동,신동아리버파크,7,2,114.75,5,37.5068349,126.947475
"98,000",2001,2020,노량진동,신동아리버파크,7,2,114.75,5,37.5068349,126.947475
"77,000",2001,2020,노량진동,신동아리버파크,7,4,59.67,18,37.5068349,126.947475
"110,700",2010,2020,노량진동,쌍용예가,7,4,84.913,8,37.5099684,126.9435454
"105,000",2001,2020,노량진동,신동아리버파크,7,6,114.75,16,37.5068349,126.947475
"76,500",2001,2020,노량진동,신동아리버파크,7,6,59.67,16,37.5068349,126.947475
"101,000",2001,2020,노량진동,신동아리버파크,8,1,84.88,11,37.5068349,126.947475
"96,000",1997,2020,노량진동,건영(103동-106동),8,3,114.96,3,37.5078019,126.9492789
"79,000",2001,2020,노량진동,신동아리버파크,8,3,59.67,11,37.5068349,126.947475
"105,000",2001,2020,노량진동,신동아리버파크,8,15,114.75,3,37.5068349,126.947475
"82,500",2001,2020,노량진동,신동아리버파크,8,15,59.67,16,37.5068349,126.947475
"80,000",2001,2020,노량진동,신동아리버파크,8,15,59.67,12,37.5068349,126.947475
"95,500",1997,2020,노량진동,건영(103동-106동),8,17,114.96,18,37.5078019,126.9492789
"97,000",1997,2020,노량진동,우성,8,19,124.77,5,37.5095412,126.9478074
"82,000",1997,2020,노량진동,우성,8,19,59.82,14,37.5095412,126.9478074
"98,000",1997,2020,노량진동,우성,8,20,124.77,10,37.5095412,126.9478074
"89,000",1997,2020,노량진동,건영(103동-106동),9,5,84.94,7,37.5078019,126.9492789
"119,000",2010,2020,노량진동,쌍용예가,9,5,84.868,11,37.5099684,126.9435454
"77,000",1997,2020,노량진동,우성,9,5,59.82,9,37.5095412,126.9478074
"93,000",1997,2020,노량진동,건영(103동-106동),9,7,84.94,14,37.5078019,126.9492789
"108,700",2001,2020,노량진동,신동아리버파크,9,8,114.75,6,37.5068349,126.947475
"68,000",2001,2020,노량진동,삼익,9,12,58.96,15,37.5108466,126.9450577
"109,000",2001,2020,노량진동,신동아리버파크,9,15,114.75,13,37.5068349,126.947475
"95,000",1997,2020,노량진동,우성,9,15,84.96,17,37.5095412,126.9478074
"115,000",2001,2020,노량진동,신동아리버파크,9,19,114.75,9,37.5068349,126.947475
"104,000",2001,2020,노량진동,신동아리버파크,9,27,84.88,11,37.5068349,126.947475
"20,000",2015,2020,노량진동,메가스터디타워,10,6,15.974,9,37.5129522,126.9415705
"69,500",2001,2020,노량진동,삼익,10,9,58.96,12,37.5108466,126.9450577
"18,000",2015,2020,노량진동,메가스터디타워,10,14,15.974,12,37.5129522,126.9415705
"18,000",2015,2020,노량진동,메가스터디타워,10,14,15.974,12,37.5129522,126.9415705
"100,000",2001,2020,노량진동,신동아리버파크,10,16,84.88,7,37.5068349,126.947475
"95,500",1997,2020,노량진동,우성,10,16,84.96,9,37.5095412,126.9478074
"84,000",2001,2020,노량진동,신동아리버파크,10,17,59.67,5,37.5068349,126.947475
"83,500",2001,2020,노량진동,신동아리버파크,10,20,59.67,24,37.5068349,126.947475
"95,500",1997,2020,노량진동,우성,10,24,84.96,7,37.5095412,126.9478074
"103,000",2001,2020,노량진동,신동아리버파크,10,27,84.88,8,37.5068349,126.947475
"89,900",1997,2020,노량진동,우성,11,2,84.96,8,37.5095412,126.9478074
"120,000",2001,2020,노량진동,신동아리버파크,11,3,114.75,14,37.5068349,126.947475
"114,000",1974,2020,노량진동,노량진맨션,11,5,93.12,4,37.5076247,126.9418358
"104,700",2001,2020,노량진동,신동아리버파크,11,5,84.88,18,37.5068349,126.947475
"79,500",2001,2020,노량진동,신동아리버파크,11,7,59.67,1,37.5068349,126.947475
"85,000",2001,2020,노량진동,신동아리버파크,11,7,59.67,17,37.5068349,126.947475
"18,000",2015,2020,노량진동,메가스터디타워,11,12,16.01,8,37.5129522,126.9415705
"83,000",2001,2020,노량진동,신동아리버파크,11,16,59.67,13,37.5068349,126.947475
"83,000",2001,2020,노량진동,신동아리버파크,11,17,59.67,5,37.5068349,126.947475
"80,800",2001,2020,노량진동,신동아리버파크,11,21,59.67,2,37.5068349,126.947475
"104,700",2001,2020,노량진동,신동아리버파크,12,3,84.88,27,37.5068349,126.947475
"87,000",2001,2020,노량진동,신동아리버파크,12,5,59.67,11,37.5068349,126.947475
"108,000",2001,2020,노량진동,신동아리버파크,12,5,84.88,22,37.5068349,126.947475
"82,000",1997,2020,노량진동,우성,12,7,59.82,4,37.5095412,126.9478074
"90,000",1997,2020,노량진동,우성,12,11,84.96,7,37.5095412,126.9478074
"86,500",1997,2020,노량진동,건영(103동-106동),12,12,59.83,7,37.5078019,126.9492789
"102,000",2010,2020,노량진동,쌍용예가,12,12,59.957,7,37.5099684,126.9435454
"120,000",2001,2020,노량진동,신동아리버파크,12,14,114.75,16,37.5068349,126.947475
"116,500",2010,2020,노량진동,쌍용예가,12,15,84.913,12,37.5099684,126.9435454
"81,000",1997,2020,노량진동,우성,12,18,59.82,10,37.5095412,126.9478074
"80,000",1997,2021,노량진동,우성,1,2,59.82,8,37.5095412,126.9478074
"121,000",1974,2021,노량진동,노량진맨션,1,4,69.09,4,37.5076247,126.9418358
"104,000",2001,2021,노량진동,신동아리버파크,1,4,84.88,10,37.5068349,126.947475
"118,000",2001,2021,노량진동,신동아리버파크,1,9,114.75,18,37.5068349,126.947475
"90,000",2001,2021,노량진동,신동아리버파크,1,9,59.67,23,37.5068349,126.947475
"137,000",2010,2021,노량진동,쌍용예가,1,10,114.685,10,37.5099684,126.9435454
"119,000",2001,2021,노량진동,신동아리버파크,1,12,114.75,11,37.5068349,126.947475
"120,500",2001,2021,노량진동,신동아리버파크,1,13,114.75,14,37.5068349,126.947475
"118,000",2001,2021,노량진동,신동아리버파크,1,18,114.75,4,37.5068349,126.947475
"90,000",2001,2021,노량진동,신동아리버파크,1,19,59.67,21,37.5068349,126.947475
"104,500",1997,2021,노량진동,건영(103동-106동),2,2,84.94,16,37.5078019,126.9492789
"100,000",1997,2021,노량진동,건영(103동-106동),2,4,84.94,9,37.5078019,126.9492789
"25,500",2015,2021,노량진동,메가스터디타워,2,5,21.746,10,37.5129522,126.9415705
"113,800",1997,2021,노량진동,건영(103동-106동),2,6,114.96,4,37.5078019,126.9492789
"84,000",2001,2021,노량진동,삼익,2,18,84.68,10,37.5108466,126.9450577
"93,000",2001,2021,노량진동,신동아리버파크,2,23,59.67,12,37.5068349,126.947475
"115,000",2008,2021,상도동,동원베네스트,2,1,84.97,2,37.5029309,126.9446412
"145,000",2016,2021,상도동,두산위브트레지움2차,2,1,84.864,19,37.503745,126.9434397
"144,500",2012,2021,상도동,힐스테이트 상도 센트럴파크,2,1,84.7835,5,37.4954415,126.9509774
"112,000",2010,2021,상도동,롯데캐슬비엔,2,1,122.61,1,37.496515,126.9433082
"24,700",2015,2021,노량진동,메가스터디타워,3,4,21.746,8,37.5129522,126.9415705
"129,000",2001,2021,노량진동,신동아리버파크,3,5,114.75,22,37.5068349,126.947475
"129,000",2001,2021,노량진동,신동아리버파크,3,5,114.75,22,37.5068349,126.947475
"91,500",1997,2021,노량진동,우성,3,13,59.82,11,37.5095412,126.9478074
"16,000",2015,2021,노량진동,메가스터디타워,3,19,16.01,10,37.5129522,126.9415705
"108,500",2001,2021,노량진동,신동아리버파크,3,20,84.88,4,37.5068349,126.947475
"106,000",2001,2021,노량진동,신동아리버파크,3,23,84.88,10,37.5068349,126.947475
"129,000",2001,2021,노량진동,신동아리버파크,3,23,114.75,22,37.5068349,126.947475
"25,500",2015,2021,노량진동,메가스터디타워,3,29,21.746,10,37.5129522,126.9415705
"150,000",2012,2021,상도동,힐스테이트 상도 센트럴파크,3,1,84.6099,6,37.4954415,126.9509774
"123,000",2001,2021,노량진동,신동아리버파크,4,3,114.75,7,37.5068349,126.947475
"93,000",2001,2021,노량진동,신동아리버파크,4,3,59.67,18,37.5068349,126.947475
"109,000",2010,2021,노량진동,쌍용예가,4,5,59.957,8,37.5099684,126.9435454
"129,000",2010,2021,노량진동,쌍용예가,4,5,84.868,15,37.5099684,126.9435454
"87,000",1997,2021,노량진동,우성,4,8,59.82,5,37.5095412,126.9478074
"129,000",2001,2021,노량진동,신동아리버파크,4,15,114.75,25,37.5068349,126.947475
"139,000",2010,2021,노량진동,쌍용예가,4,24,114.685,6,37.5099684,126.9435454
"67,500",1995,2021,상도동,동아,4,1,83.09,3,37.4961261,126.940003
"72,000",2006,2021,상도동,상도갑을명가1차,4,2,78,10,37.493654,126.9342259
"136,000",2013,2021,상도동,힐스테이트 상도 프레스티지,4,3,84.884,9,37.4975711,126.9520484
"99,500",1997,2021,노량진동,건영(103동-106동),5,8,84.94,7,37.5078019,126.9492789
"99,500",1997,2021,노량진동,건영(103동-106동),5,14,84.94,6,37.5078019,126.9492789
"96,000",1994,2021,상도동,상도동삼호아파트,5,2,84.52,11,37.4933767,126.9575014
"59,000",1997,2021,상도동,건영,5,4,32.8,13,37.5073471,126.949474
"130,000",2013,2021,상도동,힐스테이트 상도 프레스티지,5,8,84.884,1,37.4975711,126.9520484
"112,000",2007,2021,상도동,이수브라운스톤상도(527-0),5,10,84.99,13,37.5060138,126.9437801
"158,500",1988,2021,흑석동,한강현대,5,1,83.475,11,37.50693,126.9695517
"195,000",2013,2021,동작동,이수힐스테이트,5,4,141.157,9,37.4946969,126.9781509
"125,500",2004,2021,사당동,사당롯데캐슬2차,5,1,114.369,5,37.4906273,126.9723889
"169,900",1993,2021,사당동,사당우성2,5,3,118.25,8,37.487794,126.977222
"66,000",1998,2020,아현동,서서울삼성,1,9,48.92,13,37.5564246,126.9591383
"97,000",2003,2020,아현동,삼환나띠르빌,1,18,84.9,11,37.5513418,126.9544723
"131,000",2017,2020,아현동,아현아이파크,1,18,84.9668,5,37.5554531,126.9584655
"165,000",2014,2020,아현동,마포래미안푸르지오4단지,1,22,84.5978,14,37.5564549,126.9552954
"45,000",2016,2020,아현동,애오개아이파크,1,31,30.01,11,37.5536457,126.9558503
"117,500",2004,2020,공덕동,공덕3삼성래미안,1,2,59.97,16,37.5482866,126.9521392
"102,000",2005,2020,공덕동,래미안공덕4차,1,4,59.9,8,37.5501465,126.9512018
"110,000",2004,2020,공덕동,한화꿈에그린,1,9,84.939,4,37.5470923,126.9554445
"70,000",1996,2020,공덕동,효창그린빌라트,1,10,163.57,1,37.5485645,126.9627493
"140,000",2011,2020,공덕동,래미안공덕5차,1,11,84.851,7,37.5502308,126.9527502
"150,000",2017,2020,아현동,아현아이파크,2,8,111.1083,9,37.5554531,126.9584655
"75,000",1972,2020,아현동,혜성,2,13,98.91,9,37.5526194,126.9557221
"149,000",2014,2020,아현동,마포래미안푸르지오1단지,2,15,84.5978,8,37.5564549,126.9552954
"45,500",2016,2020,아현동,애오개아이파크,2,15,30.01,8,37.5536457,126.9558503
"43,000",2016,2020,아현동,애오개아이파크,2,22,30.01,3,37.5536457,126.9558503
"45,800",2016,2020,아현동,애오개아이파크,2,22,30.01,10,37.5536457,126.9558503
"84,500",1998,2020,아현동,서서울삼성,2,25,84.89,19,37.5564246,126.9591383
"99,000",2008,2020,아현동,마포트라팰리스2차,2,25,99.56,9,37.5522028,126.9554999
"134,000",2014,2020,아현동,마포래미안푸르지오2단지,2,29,59.9656,9,37.5564549,126.9552954
"44,500",2016,2020,아현동,애오개아이파크,2,29,30.01,3,37.5536457,126.9558503
"130,000",2014,2020,아현동,마포래미안푸르지오4단지,3,2,59.9656,2,37.5564549,126.9552954
"133,000",2014,2020,아현동,마포래미안푸르지오2단지,3,7,59.9452,10,37.5564549,126.9552954
"49,700",1970,2020,아현동,예미원,3,10,47.25,6,37.5546199,126.9579579
"82,000",1998,2020,아현동,서서울삼성,3,12,84.89,9,37.5564246,126.9591383
"148,000",2014,2020,아현동,마포래미안푸르지오3단지,3,12,84.8919,1,37.5564549,126.9552954
"126,500",2014,2020,아현동,마포래미안푸르지오1단지,3,12,59.9656,5,37.5564549,126.9552954
"54,500",1970,2020,아현동,예미원,3,16,59.36,7,37.5546199,126.9579579
"147,500",2014,2020,아현동,마포래미안푸르지오4단지,3,27,84.8919,16,37.5564549,126.9552954
"147,500",2014,2020,아현동,마포래미안푸르지오4단지,3,27,84.8919,16,37.5564549,126.9552954
"75,000",1988,2020,공덕동,마포현대,3,2,59.95,11,37.5493707,126.9503207
"89,700",1998,2020,아현동,서서울삼성,4,11,84.89,17,37.5564246,126.9591383
"120,000",2014,2020,아현동,마포래미안푸르지오3단지,4,12,59.9236,12,37.5564549,126.9552954
"185,000",2014,2020,아현동,마포래미안푸르지오2단지,4,15,114.2802,22,37.5564549,126.9552954
"145,000",2014,2020,아현동,마포래미안푸르지오3단지,4,24,84.5978,14,37.5564549,126.9552954
"16,760",2018,2020,공덕동,솔리스타,4,2,14.29,15,37.5468697,126.9521717
"17,300",2018,2020,공덕동,솔리스타,4,7,16.99,17,37.5468697,126.9521717
"17,300",2018,2020,공덕동,솔리스타,4,7,16.99,17,37.5468697,126.9521717
"96,000",1999,2020,공덕동,공덕1삼성래미안,4,16,59.74,12,37.5511752,126.9597217
"89,000",1999,2020,공덕동,공덕1삼성래미안,4,17,59.74,1,37.5511752,126.9597217
"89,900",1999,2020,공덕동,공덕1삼성래미안,4,17,59.74,4,37.5511752,126.9597217
"104,000",2008,2020,아현동,마포트라팰리스2차,5,2,84.93,22,37.5522028,126.9554999
"168,000",2014,2020,아현동,마포래미안푸르지오2단지,5,7,114.588,10,37.5564549,126.9552954
"60,000",1970,2020,아현동,예미원,5,15,66.24,5,37.5546199,126.9579579
"59,900",1970,2020,아현동,예미원,5,16,66.24,6,37.5546199,126.9579579
"131,000",2014,2020,아현동,마포래미안푸르지오2단지,5,16,59.9656,11,37.5564549,126.9552954
"63,800",1970,2020,아현동,예미원,5,20,66.24,5,37.5546199,126.9579579
"160,000",2014,2020,아현동,마포래미안푸르지오4단지,5,28,84.5978,7,37.5564549,126.9552954
"105,000",2008,2020,아현동,마포트라팰리스2차,5,29,104.89,11,37.5522028,126.9554999
"155,000",2011,2020,공덕동,래미안공덕5차,5,7,113.866,13,37.5502308,126.9527502
"72,000",1988,2020,공덕동,마포현대,5,9,54.81,6,37.5493707,126.9503207
"149,000",2014,2020,아현동,마포래미안푸르지오1단지,6,2,84.5978,9,37.5564549,126.9552954
"132,000",2014,2020,아현동,마포래미안푸르지오4단지,6,2,59.9656,14,37.5564549,126.9552954
"174,000",2014,2020,아현동,마포래미안푸르지오3단지,6,3,114.7267,11,37.5564549,126.9552954
"140,000",2017,2020,아현동,아현아이파크,6,5,84.9668,25,37.5554531,126.9584655
"107,000",2008,2020,아현동,마포트라팰리스2차,6,6,99.56,18,37.5522028,126.9554999
"131,000",2017,2020,아현동,아현아이파크,6,6,84.9668,7,37.5554531,126.9584655
"144,500",2014,2020,아현동,마포래미안푸르지오1단지,6,6,84.8919,1,37.5564549,126.9552954
"157,500",2014,2020,아현동,마포래미안푸르지오2단지,6,6,84.5978,10,37.5564549,126.9552954
"135,000",2014,2020,아현동,마포래미안푸르지오2단지,6,7,59.9656,6,37.5564549,126.9552954
"155,000",2014,2020,아현동,마포래미안푸르지오1단지,6,8,84.8919,15,37.5564549,126.9552954
"165,000",2014,2020,아현동,마포래미안푸르지오2단지,7,1,84.8919,7,37.5564549,126.9552954
"137,000",2014,2020,아현동,마포래미안푸르지오1단지,7,2,59.9452,11,37.5564549,126.9552954
"135,000",2014,2020,아현동,마포래미안푸르지오1단지,7,3,59.9236,19,37.5564549,126.9552954
"137,000",2014,2020,아현동,마포래미안푸르지오2단지,7,4,59.9656,4,37.5564549,126.9552954
"149,500",2017,2020,아현동,아현아이파크,7,5,84.9668,25,37.5554531,126.9584655
"151,000",2014,2020,아현동,마포래미안푸르지오3단지,7,6,84.8919,2,37.5564549,126.9552954
"71,700",1998,2020,아현동,서서울삼성,7,7,48.92,10,37.5564246,126.9591383
"137,000",2014,2020,아현동,마포래미안푸르지오2단지,7,8,59.9236,6,37.5564549,126.9552954
"187,000",2014,2020,아현동,마포래미안푸르지오2단지,7,8,114.588,16,37.5564549,126.9552954
"137,000",2014,2020,아현동,마포래미안푸르지오2단지,7,8,59.9236,6,37.5564549,126.9552954
"46,500",2016,2020,아현동,애오개아이파크,8,1,30.01,4,37.5536457,126.9558503
"138,000",2014,2020,아현동,마포래미안푸르지오4단지,8,4,59.9656,5,37.5564549,126.9552954
"140,000",2014,2020,아현동,마포래미안푸르지오2단지,8,6,59.9656,4,37.5564549,126.9552954
"169,000",2014,2020,아현동,마포래미안푸르지오4단지,8,6,84.8919,24,37.5564549,126.9552954
"110,000",2014,2020,아현동,마포래미안푸르지오3단지,8,6,59.9236,7,37.5564549,126.9552954
"188,500",2014,2020,아현동,마포래미안푸르지오3단지,8,6,114.7267,13,37.5564549,126.9552954
"142,000",2014,2020,아현동,마포래미안푸르지오4단지,8,7,59.9236,4,37.5564549,126.9552954
"140,000",2014,2020,아현동,마포래미안푸르지오4단지,8,8,59.9656,25,37.5564549,126.9552954
"145,000",2014,2020,아현동,마포래미안푸르지오2단지,8,9,59.9796,15,37.5564549,126.9552954
"144,000",2014,2020,아현동,마포래미안푸르지오4단지,8,9,59.9656,8,37.5564549,126.9552954
"159,000",2014,2020,아현동,마포래미안푸르지오4단지,9,1,84.5978,15,37.5564549,126.9552954
"170,000",2014,2020,아현동,마포래미안푸르지오4단지,9,1,84.5978,7,37.5564549,126.9552954
"200,000",2014,2020,아현동,마포래미안푸르지오3단지,9,2,145.204,8,37.5564549,126.9552954
"144,200",2014,2020,아현동,마포래미안푸르지오3단지,9,5,59.9796,7,37.5564549,126.9552954
"200,000",2014,2020,아현동,마포래미안푸르지오3단지,9,6,145.204,5,37.5564549,126.9552954
"192,000",2014,2020,아현동,마포래미안푸르지오2단지,9,10,114.7267,17,37.5564549,126.9552954
"49,500",2016,2020,아현동,애오개아이파크,9,10,30.01,5,37.5536457,126.9558503
