price,built_at,year,dong,apart,month,date,area,floor,gu,latitude,longitude
"128,194",2004,2020,역삼동,명인갤러리2차,10,13,122.46,2,강남구,37.4946449,127.0344605
"188,000",2006,2020,역삼동,역삼푸르지오,10,15,59.8848,3,강남구,37.4976,127.0467981
"183,000",2005,2020,역삼동,역삼래미안,11,2,59.4,3,강남구,37.4972813,127.0499616
"270,000",2010,2020,역삼동,래미안그레이튼(진달래2차),11,2,120.37,27,강남구,37.4951837,127.0472148
"80,000",2004,2020,역삼동,역삼이안애비,11,3,84.28,5,강남구,37.4998387,127.0277522
"88,000",2012,2020,역삼동,강남서해더블루,11,3,71.26,4,강남구,37.4929026,127.039092
"80,000",2006,2020,역삼동,역삼 I'PARK,11,4,28.246,8,강남구,37.4999609,127.0478813
"195,000",2005,2020,역삼동,e-편한세상,11,10,59.606,25,강남구,37.4987854,127.0497058
"320,000",2012,2020,역삼동,개나리SK뷰,11,10,127.27,14,강남구,37.5013509,127.0499093
"245,000",2005,2020,역삼동,e-편한세상,11,11,84.991,7,강남구,37.4987854,127.0497058
"37,000",2003,2020,역삼동,한양럭스,11,13,44,1,강남구,37.5042379,127.0345769
"224,000",2006,2020,역삼동,역삼푸르지오,11,14,84.9097,11,강남구,37.4976,127.0467981
"78,000",2004,2020,역삼동,우정에쉐르3,12,1,63.67,4,강남구,37.5024377,127.0451754
"198,000",2009,2020,역삼동,래미안그레이튼,12,1,59.97,8,강남구,37.4951837,127.0472148
"250,000",2005,2020,역삼동,e-편한세상,12,2,84.991,11,강남구,37.4987854,127.0497058
"81,000",2006,2020,역삼동,역삼 I'PARK,12,2,28.246,14,강남구,37.4999609,127.0478813
"182,000",1996,2020,역삼동,네스빌(728-10),12,3,244.52,2,강남구,37.5049331,127.0438435
"252,000",2006,2020,역삼동,개나리래미안,12,3,84.93,17,강남구,37.4986101,127.0458492
"148,750",2005,2020,역삼동,역삼동월드메르디앙,12,3,83.27,5,강남구,37.491886,127.038677
"37,000",2003,2020,역삼동,한양럭스,12,5,44,4,강남구,37.5042379,127.0345769
"78,500",2006,2020,역삼동,역삼 I'PARK,12,5,28.246,18,강남구,37.4999609,127.0478813
"195,000",2005,2020,역삼동,e-편한세상,12,5,59.606,19,강남구,37.4987854,127.0497058
"31,000",2002,2021,역삼동,대우디오빌,1,5,30.03,4,강남구,37.5014884,127.0428817
"61,000",2002,2021,역삼동,트레벨,1,6,33.48,3,강남구,37.4961003,127.0503811
"198,000",2005,2021,역삼동,역삼래미안,1,7,59.73,14,강남구,37.4972813,127.0499616
"193,800",2005,2021,역삼동,역삼래미안,1,7,59.4,16,강남구,37.4972813,127.0499616
"91,000",2012,2021,역삼동,강남서해더블루,1,9,66.04,10,강남구,37.4929026,127.039092
"80,000",2002,2021,역삼동,갤러리하우스,1,11,84.95,1,강남구,37.5007071,127.0427515
"90,000",2006,2021,역삼동,역삼디오슈페리움,1,11,46.9,16,강남구,37.492156,127.0309387
"255,000",2006,2021,역삼동,역삼푸르지오,1,11,84.9097,7,강남구,37.4976,127.0467981
"85,800",2006,2021,역삼동,역삼 I'PARK,1,12,28.246,10,강남구,37.4999609,127.0478813
"99,000",2012,2021,역삼동,강남서해더블루,1,13,80.2,7,강남구,37.4929026,127.039092
"308,000",2006,2021,역삼동,역삼 I'PARK,2,2,144.431,15,강남구,37.4999609,127.0478813
"115,000",2006,2021,역삼동,프리우스 역삼 102동,2,5,84.18,3,강남구,37.500326,127.036087
"85,800",2006,2021,역삼동,역삼 I'PARK,2,6,28.246,8,강남구,37.4999609,127.0478813
"80,000",2006,2021,역삼동,역삼 I'PARK,2,8,28.246,2,강남구,37.4999609,127.0478813
"199,500",2005,2021,역삼동,역삼래미안,2,9,59.73,20,강남구,37.4972813,127.0499616
"203,000",2006,2021,역삼동,역삼푸르지오,2,10,59.8848,12,강남구,37.4976,127.0467981
"206,500",2005,2021,역삼동,e-편한세상,2,14,59.606,22,강남구,37.4987854,127.0497058
"260,000",2006,2021,역삼동,역삼푸르지오,2,16,84.9097,9,강남구,37.4976,127.0467981
"319,500",2006,2021,역삼동,역삼 I'PARK,2,17,144.011,15,강남구,37.4999609,127.0478813
"49,500",2004,2021,역삼동,우정에쉐르멤버스,2,20,36.19,10,강남구,37.5030994,127.0483533
"120,000",2002,2021,역삼동,역삼열성카이스빌,3,1,100.8,1,강남구,37.4950773,127.0326292
"39,800",1996,2021,역삼동,한스빌(836),3,2,39.89,9,강남구,37.4920171,127.032994
"65,000",2004,2021,역삼동,역삼우정에쉐르2,3,2,50.72,6,강남구,37.5026762,127.0458514
"32,300",2001,2021,역삼동,한화진넥스빌,3,4,34.82,14,강남구,37.501905,127.0443538
"80,000",2002,2021,역삼동,대우디오빌,3,4,59.505,22,강남구,37.5014884,127.0428817
"247,000",2005,2021,역삼동,역삼래미안,3,6,80.87,3,강남구,37.4972813,127.0499616
"40,000",1996,2021,역삼동,한스빌(836),3,8,39.89,5,강남구,37.4920171,127.032994
"50,300",2004,2021,역삼동,우정에쉐르멤버스,3,8,36.19,7,강남구,37.5030994,127.0483533
"205,000",2007,2021,역삼동,롯데캐슬노블,3,10,176.03,6,강남구,37.4923227,127.0355494
"80,000",2006,2021,역삼동,역삼 I'PARK,3,11,28.246,1,강남구,37.4999609,127.0478813
"31,000",2002,2021,역삼동,대우디오빌,4,1,30.03,7,강남구,37.5014884,127.0428817
"325,000",2007,2021,역삼동,래미안펜타빌,4,1,157.37,4,강남구,37.500683,127.0475479
"89,900",2004,2021,역삼동,우정에쉐르3,4,2,63.67,7,강남구,37.5024377,127.0451754
"86,000",2006,2021,역삼동,역삼 I'PARK,4,3,28.246,13,강남구,37.4999609,127.0478813
"43,000",2001,2021,역삼동,한화진넥스빌,4,5,43.58,20,강남구,37.501905,127.0443538
"275,000",2016,2021,역삼동,역삼자이,4,6,84.993,6,강남구,37.5006505,127.0445493
"193,000",2005,2021,역삼동,e-편한세상,4,8,59.606,5,강남구,37.4987854,127.0497058
"310,000",2007,2021,역삼동,래미안펜타빌,4,8,136.28,8,강남구,37.500683,127.0475479
"45,000",2002,2021,역삼동,대우디오빌,4,9,36.96,17,강남구,37.5014884,127.0428817
"74,500",2004,2021,역삼동,역삼우정에쉐르2,4,9,49.38,3,강남구,37.5026762,127.0458514
"32,900",2004,2021,역삼동,대우디오빌플러스,5,1,34.41,11,강남구,37.5014884,127.0428817
"24,000",1999,2021,역삼동,현대휴먼터치빌,5,3,25.92,16,강남구,37.5064572,127.0337383
"18,000",2003,2021,역삼동,우림루미아트2,5,3,23.66,7,강남구,37.5021367,127.0436749
"18,000",2003,2021,역삼동,우림루미아트2,5,3,24,7,강남구,37.5021367,127.0436749
"80,000",2002,2021,역삼동,대우디오빌,5,4,59.505,22,강남구,37.5014884,127.0428817
"320,000",2007,2021,역삼동,래미안펜타빌,5,5,158.58,11,강남구,37.500683,127.0475479
"18,000",2012,2021,역삼동,요진와이시티미니,5,6,12.94,1,강남구,37.4974265,127.0392163
"18,000",2012,2021,역삼동,요진와이시티미니,5,6,12.94,4,강남구,37.4974265,127.0392163
"18,000",2012,2021,역삼동,요진와이시티미니,5,6,12.94,3,강남구,37.4974265,127.0392163
"18,000",2012,2021,역삼동,요진와이시티미니,5,6,12.94,1,강남구,37.4974265,127.0392163
"214,000",1998,2021,역삼동,동부센트레빌,6,2,84.97,19,강남구,37.5023495,127.0494088
"91,000",2004,2021,역삼동,브라운스톤역삼,6,2,59.96,4,강남구,37.4955723,127.0378824
"39,000",2001,2021,역삼동,한화진넥스빌,6,5,42.52,23,강남구,37.501905,127.0443538
"200,000",2005,2021,역삼동,역삼래미안,6,5,59.4,19,강남구,37.4972813,127.0499616
"185,000",1998,2021,역삼동,동부센트레빌,6,7,59.97,9,강남구,37.5023495,127.0494088
"87,500",2006,2021,역삼동,역삼 I'PARK,6,7,28.246,4,강남구,37.4999609,127.0478813
"42,500",2004,2021,역삼동,대우디오빌플러스,6,7,43.99,3,강남구,37.5014884,127.0428817
"80,000",2002,2021,역삼동,대우디오빌,6,7,59.505,24,강남구,37.5014884,127.0428817
"79,500",2006,2021,역삼동,역삼 I'PARK,6,8,28.246,1,강남구,37.4999609,127.0478813
"18,000",2012,2021,역삼동,대명벨리온,6,8,17.684,3,강남구,37.478618,126.8779177
"103,000",2004,2021,역삼동,역삼이안애에이,7,1,84.28,2,강남구,37.500326,127.036087
"205,000",2005,2021,역삼동,e-편한세상,7,5,59.606,3,강남구,37.4987854,127.0497058
"181,500",1996,2021,역삼동,거평빌라트,7,13,210.15,3,강남구,37.4920728,127.0374381
"137,000",1992,2021,개포동,성원대치2단지아파트,7,5,39.53,15,강남구,37.4811579,127.0651023
"175,000",1992,2021,개포동,삼익대청아파트,7,10,60,12,강남구,37.4940505,127.0753177
"290,000",1999,2021,청담동,청담현대3차아파트,7,1,109.53,22,강남구,37.5269087,127.0535056
"490,000",2009,2021,청담동,빌폴라리스,7,7,166.01,20,강남구,37.5260964,127.0535438
"550,000",2004,2021,삼성동,아이파크,7,9,175.052,40,강남구,37.5180985,127.0591595
"162,000",2000,2021,삼성동,삼성동롯데아파트,7,11,59.4,10,강남구,37.5175976,127.0487973
"280,000",1983,2021,대치동,개포우성1,7,1,84.81,13,강남구,37.4912057,127.0598851
"77,000",1999,2020,명일동,명일엘지,1,3,84.9,14,강동구,37.5488926,127.1460591
"100,000",1985,2020,명일동,고덕주공9,1,4,83.93,14,강동구,37.5488603,127.1517709
"144,000",1986,2020,명일동,신동아,1,6,127.33,14,강동구,37.5536234,127.1521215
"85,000",1987,2020,명일동,삼환고덕,1,8,84.644,2,강동구,37.5537895,127.153925
"118,500",1983,2020,명일동,삼익그린2차,1,10,84.755,4,강동구,37.5521991,127.1484933
"59,400",2004,2020,명일동,우성102동,1,11,84.97,5,강동구,37.5529283,127.1420373
"94,500",2019,2020,명일동,래미안솔베뉴,1,11,59.11,27,강동구,37.5532127,127.1454379
"91,800",2019,2020,명일동,래미안솔베뉴,1,11,49.68,18,강동구,37.5532127,127.1454379
"113,000",2019,2020,명일동,래미안솔베뉴,1,11,59.11,14,강동구,37.5532127,127.1454379
"60,000",2002,2020,명일동,형인허브빌,1,13,84.43,11,강동구,37.5469846,127.1444261
"85,000",1984,2020,명일동,삼익가든,2,1,66.87,2,강동구,37.5462348,127.1474536
"50,500",1988,2020,명일동,현대(명일),2,1,57.09,1,강동구,37.5484567,127.1487867
"85,000",1987,2020,명일동,삼환고덕,2,1,84.644,12,강동구,37.5537895,127.153925
"95,000",1983,2020,명일동,삼익그린2차,2,3,66.87,4,강동구,37.5521991,127.1484933
"61,000",1999,2020,명일동,명일엘지,2,5,59.79,5,강동구,37.5488926,127.1460591
"50,500",2004,2020,명일동,다성이즈빌(346-10),2,5,84.14,2,강동구,37.5502209,127.1500409
"89,500",1984,2020,명일동,삼익가든,2,5,66.87,11,강동구,37.5462348,127.1474536
"80,200",1999,2020,명일동,명일엘지,2,6,84.9,16,강동구,37.5488926,127.1460591
"85,000",1986,2020,명일동,삼익그린11차,2,6,66.87,5,강동구,37.5519286,127.1503976
"55,200",1999,2020,명일동,명일엘지,2,6,59.79,3,강동구,37.5488926,127.1460591
"109,500",2019,2020,명일동,래미안솔베뉴,3,6,59.11,21,강동구,37.5532127,127.1454379
"98,900",1985,2020,명일동,고덕주공9,3,10,83.34,12,강동구,37.5488603,127.1517709
"70,000",1999,2020,명일동,명일엘지,3,10,84.9,1,강동구,37.5488926,127.1460591
"73,000",1983,2020,명일동,삼익그린2차,3,11,66.87,8,강동구,37.5521991,127.1484933
"101,000",2019,2020,명일동,래미안솔베뉴,3,11,49.62,17,강동구,37.5532127,127.1454379
"97,500",1985,2020,명일동,고덕주공9,3,12,83.93,3,강동구,37.5488603,127.1517709
"94,000",1992,2020,명일동,삼환,3,12,84.92,6,강동구,37.5537895,127.153925
"91,000",1992,2020,명일동,삼환,3,12,84.93,4,강동구,37.5537895,127.153925
"98,000",1985,2020,명일동,고덕주공9,3,14,83.34,15,강동구,37.5488603,127.1517709
"48,000",2001,2020,명일동,삼보힐아파트,3,17,81.52,5,강동구,37.5513729,127.141454
"101,300",1985,2020,명일동,고덕주공9,4,2,83.21,13,강동구,37.5488603,127.1517709
"120,000",1986,2020,명일동,한양,4,7,106.64,14,강동구,37.5503733,127.1551472
"84,000",1983,2020,명일동,삼익그린2차,4,8,54.81,11,강동구,37.5521991,127.1484933
"131,000",1986,2020,명일동,한양,4,11,119.37,5,강동구,37.5503733,127.1551472
"106,000",1986,2020,명일동,한양,4,11,84.92,1,강동구,37.5503733,127.1551472
"103,000",2019,2020,명일동,래미안솔베뉴,4,15,59.11,33,강동구,37.5532127,127.1454379
"95,000",1985,2020,명일동,고덕주공9,4,24,83.21,8,강동구,37.5488603,127.1517709
"139,500",1983,2020,명일동,삼익그린2차,4,27,107.56,1,강동구,37.5521991,127.1484933
"130,700",1986,2020,명일동,현대(고덕),4,27,131.83,15,강동구,37.550401,127.1534806
"60,000",1999,2020,명일동,명일엘지,4,28,59.79,12,강동구,37.5488926,127.1460591
"55,400",2004,2020,명일동,우성101동,5,4,84.98,3,강동구,37.5529283,127.1420373
"100,000",2019,2020,명일동,래미안솔베뉴,5,4,59.11,34,강동구,37.5532127,127.1454379
"75,000",1983,2020,명일동,삼익그린2차,5,5,42.93,9,강동구,37.5521991,127.1484933
"83,700",1983,2020,명일동,삼익그린2차,5,5,54.81,6,강동구,37.5521991,127.1484933
"99,000",1985,2020,명일동,고덕주공9,5,8,83.52,11,강동구,37.5488603,127.1517709
"99,000",2019,2020,명일동,래미안솔베뉴,5,8,59.11,14,강동구,37.5532127,127.1454379
"71,500",1988,2020,명일동,현대(명일),5,8,84.66,8,강동구,37.5484567,127.1487867
"82,500",1983,2020,명일동,삼익그린2차,5,8,54.81,4,강동구,37.5521991,127.1484933
"93,000",1983,2020,명일동,삼익그린2차,5,8,66.87,5,강동구,37.5521991,127.1484933
"75,500",1983,2020,명일동,삼익그린2차,5,8,42.93,12,강동구,37.5521991,127.1484933
"98,800",1985,2020,명일동,고덕주공9,6,1,83.93,15,강동구,37.5488603,127.1517709
"134,000",1986,2020,명일동,한양,6,1,119.37,11,강동구,37.5503733,127.1551472
"59,000",2001,2020,명일동,중앙,6,1,84.86,7,강동구,37.5498454,127.1452037
"96,000",1983,2020,명일동,삼익그린2차,6,1,66.87,14,강동구,37.5521991,127.1484933
"85,000",1983,2020,명일동,삼익그린2차,6,1,54.81,9,강동구,37.5521991,127.1484933
"98,500",1985,2020,명일동,고덕주공9,6,1,83.52,4,강동구,37.5488603,127.1517709
"97,000",1985,2020,명일동,고덕주공9,6,2,83.52,12,강동구,37.5488603,127.1517709
"100,000",2019,2020,명일동,래미안솔베뉴,6,2,59.11,3,강동구,37.5532127,127.1454379
"98,800",1983,2020,명일동,삼익그린2차,6,2,66.87,8,강동구,37.5521991,127.1484933
"79,500",1999,2020,명일동,명일엘지,6,2,84.9,18,강동구,37.5488926,127.1460591
"84,500",1999,2020,명일동,명일엘지,7,1,84.9,2,강동구,37.5488926,127.1460591
"149,000",2019,2020,명일동,래미안솔베뉴,7,1,78.07,31,강동구,37.5532127,127.1454379
"121,000",2019,2020,명일동,래미안솔베뉴,7,1,59.11,22,강동구,37.5532127,127.1454379
"120,000",2019,2020,명일동,래미안솔베뉴,7,1,59.29,26,강동구,37.5532127,127.1454379
"146,000",1986,2020,명일동,명일우성,7,2,133.65,12,강동구,37.5500025,127.1520586
"122,000",2019,2020,명일동,래미안솔베뉴,7,2,59.29,13,강동구,37.5532127,127.1454379
"62,500",2004,2020,명일동,에스엠해그린,7,2,84.72,2,강동구,37.5452904,127.145676
"51,500",2004,2020,명일동,한강훼미리,7,2,84.78,5,강동구,37.5466102,127.1446672
"64,700",1999,2020,명일동,명일엘지,7,3,59.79,13,강동구,37.5488926,127.1460591
"119,000",2019,2020,명일동,래미안솔베뉴,7,3,59.11,18,강동구,37.5532127,127.1454379
"131,000",1986,2020,명일동,한양,8,1,84.92,15,강동구,37.5503733,127.1551472
"49,500",2004,2020,명일동,한강훼미리,8,1,84.78,2,강동구,37.5466102,127.1446672
"88,000",1983,2020,명일동,삼익그린2차,8,4,42.93,12,강동구,37.5521991,127.1484933
"57,900",2004,2020,명일동,우성103동,8,5,81.53,6,강동구,37.5529283,127.1420373
"89,700",1999,2020,명일동,명일엘지,8,7,84.9,20,강동구,37.5488926,127.1460591
"123,000",2019,2020,명일동,래미안솔베뉴,8,7,59.11,20,강동구,37.5532127,127.1454379
"115,000",1983,2020,명일동,삼익그린2차,8,8,66.87,2,강동구,37.5521991,127.1484933
"127,500",2019,2020,명일동,래미안솔베뉴,8,8,59.11,18,강동구,37.5532127,127.1454379
"148,000",1984,2020,명일동,삼익가든,8,10,146.54,7,강동구,37.5462348,127.1474536
"155,000",1983,2020,명일동,삼익그린2차,8,10,107.555,12,강동구,37.5521991,127.1484933
"123,000",1985,2020,명일동,고덕주공9,9,3,83.93,7,강동구,37.5488603,127.1517709
"99,500",1984,2020,명일동,삼익가든,9,3,66.87,9,강동구,37.5462348,127.1474536
"138,500",1983,2020,명일동,삼익그린2차,9,5,84.755,1,강동구,37.5521991,127.1484933
"69,000",1988,2020,명일동,현대(명일),9,5,57.09,10,강동구,37.5484567,127.1487867
"115,000",1984,2020,명일동,삼익가든,9,7,71.2,11,강동구,37.5462348,127.1474536
"138,000",1983,2020,명일동,삼익그린2차,9,8,84.755,3,강동구,37.5521991,127.1484933
"58,800",2010,2020,명일동,명일동 다성이즈빌아파트,9,10,82.95,1,강동구,37.5457348,127.1452316
"51,500",2010,2020,명일동,명일동 다성이즈빌아파트,9,11,56.34,9,강동구,37.5457348,127.1452316
"123,500",1985,2020,명일동,고덕주공9,9,12,83.21,11,강동구,37.5488603,127.1517709
"121,700",1985,2020,명일동,고덕주공9,9,14,83.52,15,강동구,37.5488603,127.1517709
"116,500",1983,2020,명일동,삼익그린2차,10,6,66.87,10,강동구,37.5521991,127.1484933
"150,000",1986,2020,명일동,신동아,10,9,112.93,13,강동구,37.5536234,127.1521215
"114,000",1983,2020,명일동,삼익그린2차,10,10,66.87,7,강동구,37.5521991,127.1484933
"120,000",1985,2020,명일동,고덕주공9,10,16,83.52,1,강동구,37.5488603,127.1517709
"95,500",1994,2020,명일동,명일진로,10,16,118.44,9,강동구,37.5531785,127.1547582
"124,500",1985,2020,명일동,고덕주공9,10,17,83.52,12,강동구,37.5488603,127.1517709
"147,500",2019,2020,명일동,래미안솔베뉴,10,19,78.07,29,강동구,37.5532127,127.1454379
"89,000",1999,2020,명일동,명일엘지,10,20,84.9,2,강동구,37.5488926,127.1460591
"149,500",1986,2020,명일동,신동아,10,20,112.93,10,강동구,37.5536234,127.1521215
"88,500",1983,2020,명일동,삼익그린2차,10,22,42.93,5,강동구,37.5521991,127.1484933
"88,000",1983,2020,명일동,삼익그린2차,11,2,42.93,3,강동구,37.5521991,127.1484933
"120,000",1992,2020,명일동,삼환,11,2,84.92,15,강동구,37.5537895,127.153925
"84,700",1988,2020,명일동,현대(명일),11,3,84.66,9,강동구,37.5484567,127.1487867
"122,000",2019,2020,명일동,래미안솔베뉴,11,3,59.11,23,강동구,37.5532127,127.1454379
"69,500",2004,2020,명일동,에스엠해그린,11,3,84.58,8,강동구,37.5452904,127.145676
"120,000",1992,2020,명일동,삼환,11,4,84.92,13,강동구,37.5537895,127.153925
"137,000",1984,2020,명일동,삼익가든,11,5,117.76,5,강동구,37.5462348,127.1474536
"108,000",1987,2020,명일동,삼환고덕,11,7,84.644,6,강동구,37.5537895,127.153925
"67,000",1988,2020,명일동,현대(명일),11,7,57.09,14,강동구,37.5484567,127.1487867
"76,000",1999,2020,명일동,명일엘지,11,9,59.79,22,강동구,37.5488926,127.1460591
"123,000",1985,2020,명일동,고덕주공9,12,1,83.93,7,강동구,37.5488603,127.1517709
